strategy,replicate,mean_concept_interest,mean_error,likely_to_try_share,likely_to_try_error_pp,mean_digital_engagement,digital_engagement_error
Simple random,267,4.738375,-0.096495,0.125,-0.7479999999999987,62.608125,-0.3606630000000095
Simple random,268,4.83975,0.004880000000000884,0.12625,-0.6229999999999986,64.5615,1.5927119999999846
Simple random,269,4.9076249999999995,0.0727549999999999,0.155,2.252000000000001,63.51137500000001,0.5425869999999975
Simple random,270,4.811,-0.023869999999999614,0.13,-0.24799999999999822,62.36075000000001,-0.6080380000000005
Simple random,271,4.831874999999999,-0.002995000000000303,0.12125,-1.1229999999999989,63.185125000000006,0.21633699999999578
Simple random,272,4.882999999999999,0.04812999999999956,0.13,-0.24799999999999822,63.457125,0.48833699999998714
Simple random,273,4.714375,-0.12049499999999913,0.13625,0.37700000000000233,63.027875,0.05908699999999101
Simple random,274,4.765625,-0.06924499999999956,0.1125,-1.9979999999999984,62.680249999999994,-0.28853800000001684
Simple random,275,4.9135,0.07863000000000042,0.145,1.2520000000000002,63.935500000000005,0.966711999999994
Simple random,276,4.769875,-0.06499499999999969,0.115,-1.7479999999999982,61.60787500000001,-1.3609130000000036
Simple random,277,4.9742500000000005,0.13938000000000095,0.1425,1.0020000000000002,64.137625,1.1688369999999892
Simple random,278,4.8825,0.04763000000000073,0.13,-0.24799999999999822,63.291125,0.3223369999999903
Simple random,279,4.7655,-0.06936999999999927,0.14,0.7520000000000027,62.948375,-0.020413000000012005
Simple random,280,4.796125,-0.038744999999999585,0.1375,0.5020000000000024,63.011375,0.04258699999999038
Simple random,281,4.87725,0.04238000000000053,0.13,-0.24799999999999822,61.557625,-1.411163000000009
Simple random,282,4.741375,-0.09349499999999988,0.13375,0.1270000000000021,61.575500000000005,-1.3932880000000054
Simple random,283,4.845125,0.010255000000000791,0.12625,-0.6229999999999986,62.48675,-0.48203800000000996
Simple random,284,4.831124999999999,-0.0037450000000003314,0.1425,1.0020000000000002,62.903875,-0.06491300000001132
Simple random,285,4.778250000000001,-0.05661999999999878,0.12125,-1.1229999999999989,63.367999999999995,0.39921199999998436
Simple random,286,4.8075,-0.02736999999999945,0.12375,-0.8729999999999988,63.044250000000005,0.07546199999999459
Simple random,287,4.8375,0.0026300000000007984,0.145,1.2520000000000002,63.250249999999994,0.28146199999998345
Simple random,288,4.887874999999999,0.05300499999999975,0.14,0.7520000000000027,63.869875,0.9010869999999898
Simple random,289,4.84325,0.00838000000000072,0.12,-1.247999999999999,62.83975,-0.12903800000000842
Simple random,290,4.956375,0.12150500000000086,0.14875,1.6270000000000007,63.867,0.8982119999999867
Simple random,291,4.7805,-0.054369999999999585,0.1325,0.002000000000002,63.17850000000001,0.20971199999999612
Simple random,292,4.814875,-0.019994999999999763,0.13,-0.24799999999999822,62.266125,-0.7026630000000083
Simple random,293,4.94875,0.11388000000000087,0.1575,2.5020000000000016,63.1665,0.19771199999998856
Simple random,294,4.92575,0.0908800000000003,0.155,2.252000000000001,62.952749999999995,-0.016038000000015984
Simple random,295,4.8953750000000005,0.06050500000000092,0.1575,2.5020000000000016,63.6425,0.6737119999999877
Simple random,296,4.72,-0.1148699999999998,0.13125,-0.12299999999999811,61.810625,-1.158163000000009
Simple random,297,4.8535,0.018630000000000813,0.135,0.2520000000000022,64.028125,1.0593369999999922
Simple random,298,5.0385,0.20363000000000042,0.16,2.7520000000000016,63.792625,0.8238369999999904
Simple random,299,4.846750000000001,0.011880000000001445,0.15125,1.877000000000001,62.83325000000001,-0.13553800000000393
Simple random,300,4.819624999999999,-0.015245000000000175,0.11875,-1.3729999999999993,62.507124999999995,-0.4616630000000157
Simple random,301,4.8058749999999995,-0.028995000000000104,0.12375,-0.8729999999999988,64.64524999999999,1.6764619999999795
Simple random,302,4.86525,0.030380000000000074,0.14,0.7520000000000027,63.805375,0.8365869999999873
Simple random,303,4.7875,-0.04736999999999991,0.13125,-0.12299999999999811,62.381,-0.5877880000000104
Simple random,304,4.8317499999999995,-0.0031200000000000117,0.15125,1.877000000000001,64.141875,1.1730869999999882
Simple random,305,4.840999999999999,0.006129999999999747,0.13125,-0.12299999999999811,63.568374999999996,0.5995869999999854
Simple random,306,4.764500000000001,-0.07036999999999871,0.12625,-0.6229999999999986,62.83424999999999,-0.13453800000002047
Simple random,307,4.8546249999999995,0.019754999999999967,0.15,1.7520000000000007,63.390249999999995,0.421461999999984
Simple random,308,4.844125,0.009255000000000457,0.14375,1.1270000000000002,63.335750000000004,0.3669619999999938
Simple random,309,4.844875,0.010005000000000486,0.12375,-0.8729999999999988,63.836625000000005,0.8678369999999944
Simple random,310,4.833875000000001,-0.0009949999999987469,0.1275,-0.49799999999999844,63.54387500000001,0.5750869999999964
Simple random,311,4.7303749999999996,-0.104495,0.1275,-0.49799999999999844,63.153125,0.1843369999999922
Simple random,312,4.8371249999999995,0.002254999999999896,0.14625,1.3770000000000004,62.84349999999999,-0.12528800000001894
Simple random,313,4.882375,0.04750500000000013,0.14125,0.877,64.282625,1.3138369999999853
Simple random,314,4.879874999999999,0.04500499999999974,0.13375,0.1270000000000021,62.83925,-0.1295380000000108
Simple random,315,4.704,-0.13086999999999982,0.12,-1.247999999999999,63.37875,0.40996199999998595
Simple random,316,4.844875,0.010005000000000486,0.13875,0.6270000000000026,63.523125,0.5543369999999896
Simple random,317,4.8816250000000005,0.04675500000000099,0.13125,-0.12299999999999811,63.12225,0.15346199999999044
Simple random,318,4.8069999999999995,-0.02787000000000006,0.13875,0.6270000000000026,63.095499999999994,0.1267119999999835
Simple random,319,4.883625,0.04875500000000077,0.13625,0.37700000000000233,64.37774999999999,1.4089619999999812
Simple random,320,4.871375,0.03650500000000001,0.13625,0.37700000000000233,63.207375,0.23858699999998834
Simple random,321,4.85525,0.020380000000000287,0.115,-1.7479999999999982,63.04125,0.07246199999998737
Simple random,322,4.8088750000000005,-0.025994999999999102,0.13375,0.1270000000000021,62.701499999999996,-0.26728800000001485
Simple random,323,4.797375,-0.037494999999999834,0.13875,0.6270000000000026,62.963625,-0.005163000000010243
Simple random,324,4.845625,0.010755000000000514,0.125,-0.7479999999999987,62.8115,-0.1572880000000083
Simple random,325,4.934875,0.10000500000000034,0.13375,0.1270000000000021,63.58625,0.6174619999999891
Simple random,326,4.667875,-0.16699499999999912,0.125,-0.7479999999999987,62.016625000000005,-0.9521630000000059
Simple random,327,4.684,-0.1508699999999994,0.12125,-1.1229999999999989,62.454375,-0.5144130000000118
Simple random,328,4.894125,0.05925500000000028,0.14375,1.1270000000000002,62.310125,-0.6586630000000113
Simple random,329,4.77625,-0.05861999999999945,0.14875,1.6270000000000007,63.857749999999996,0.8889619999999852
Simple random,330,4.9026250000000005,0.0677550000000009,0.14,0.7520000000000027,63.108125,0.1393369999999905
Simple random,331,4.84125,0.006380000000000052,0.1275,-0.49799999999999844,63.042125,0.073336999999988
Simple random,332,4.8095,-0.02536999999999967,0.1225,-0.9979999999999989,63.529125,0.5603369999999899
Simple random,333,4.80475,-0.03011999999999926,0.14,0.7520000000000027,61.809125,-1.159663000000009
Simple random,334,4.914750000000001,0.07988000000000106,0.14375,1.1270000000000002,63.8925,0.9237119999999877
Simple random,335,4.894125,0.05925500000000028,0.15625,2.3770000000000016,63.749500000000005,0.7807119999999941
Simple random,336,4.6911249999999995,-0.143745,0.125,-0.7479999999999987,61.711875,-1.2569130000000115
Simple random,337,4.835249999999999,0.0003799999999998249,0.13875,0.6270000000000026,62.91637500000001,-0.052413000000001375
Simple random,338,4.685625,-0.14924499999999963,0.13125,-0.12299999999999811,62.430375000000005,-0.5384130000000056
Simple random,339,4.8375,0.0026300000000007984,0.11875,-1.3729999999999993,63.07525,0.10646199999998629
Simple random,340,4.879125,0.0442550000000006,0.16125,2.8770000000000016,63.655125,0.6863369999999875
Simple random,341,4.8475,0.012630000000000585,0.1175,-1.4979999999999993,64.16787500000001,1.1990869999999987
Simple random,342,4.930375000000001,0.09550500000000106,0.12125,-1.1229999999999989,63.77612499999999,0.8073369999999827
Simple random,343,4.84875,0.013880000000000337,0.13,-0.24799999999999822,62.969875,0.0010869999999911784
Simple random,344,4.89625,0.061380000000000656,0.15125,1.877000000000001,63.377125,0.40833699999998885
Simple random,345,4.794125,-0.040744999999999365,0.14625,1.3770000000000004,63.17037500000001,0.2015869999999964
Simple random,346,4.968624999999999,0.13375499999999985,0.15625,2.3770000000000016,62.97087500000001,0.002086999999995953
Simple random,347,4.860625,0.025755000000000194,0.1225,-0.9979999999999989,64.113625,1.1448369999999883
Simple random,348,4.81925,-0.015619999999999301,0.11125,-2.1229999999999984,63.418125,0.44933699999999277
Simple random,349,4.934125,0.09925500000000032,0.14375,1.1270000000000002,63.18,0.21121199999998908
Simple random,350,4.70175,-0.1331199999999999,0.09375,-3.8729999999999984,63.136875,0.16808699999999277
Simple random,351,4.754875,-0.07999499999999937,0.12375,-0.8729999999999988,62.346875,-0.6219130000000135
Simple random,352,4.848375,0.013505000000000322,0.12875,-0.37299999999999833,62.913125,-0.05566300000000979
Simple random,353,4.861875,0.027005000000000834,0.11875,-1.3729999999999993,62.626125,-0.3426630000000088
Simple random,354,4.89475,0.0598800000000006,0.13,-0.24799999999999822,63.943875,0.9750869999999878
Simple random,355,4.844375,0.009505000000000763,0.13,-0.24799999999999822,63.0855,0.1167119999999926
Simple random,356,4.83,-0.004869999999999486,0.12625,-0.6229999999999986,63.333875000000006,0.3650869999999955
Simple random,357,4.865875,0.031005000000000393,0.13625,0.37700000000000233,62.185874999999996,-0.7829130000000148
Simple random,358,4.944,0.1091300000000004,0.15,1.7520000000000007,63.710249999999995,0.7414619999999843
Simple random,359,4.899375,0.06450500000000048,0.12875,-0.37299999999999833,62.920249999999996,-0.04853800000001485
Simple random,360,4.756,-0.07886999999999933,0.1125,-1.9979999999999984,63.279624999999996,0.31083699999998515
Simple random,361,4.773125,-0.06174499999999927,0.1375,0.5020000000000024,63.225125,0.2563369999999878
Simple random,362,4.86875,0.0338800000000008,0.1375,0.5020000000000024,64.040125,1.0713369999999927
Simple random,363,4.8107500000000005,-0.02411999999999903,0.135,0.2520000000000022,62.778125,-0.1906630000000078
Simple random,364,4.823499999999999,-0.011370000000000324,0.12875,-0.37299999999999833,63.062250000000006,0.09346199999999527
Simple random,365,4.8713750000000005,0.0365050000000009,0.1275,-0.49799999999999844,62.569874999999996,-0.3989130000000145
Simple random,366,4.789750000000001,-0.04511999999999894,0.135,0.2520000000000022,61.7865,-1.182288000000014
Simple random,367,4.693375,-0.14149499999999993,0.11,-2.2479999999999984,62.70825,-0.26053800000001104
Simple random,368,4.88025,0.04538000000000064,0.1375,0.5020000000000024,63.847125,0.8783369999999877
Simple random,369,4.880375,0.04550500000000035,0.12875,-0.37299999999999833,63.4705,0.5017119999999906
Simple random,370,4.788125,-0.04674499999999959,0.1325,0.002000000000002,63.430249999999994,0.46146199999998316
Simple random,371,4.795125,-0.03974499999999992,0.13125,-0.12299999999999811,63.241749999999996,0.2729619999999855
Simple random,372,4.875875000000001,0.04100500000000107,0.13625,0.37700000000000233,62.179875,-0.788913000000008
Simple random,373,4.87425,0.039380000000000415,0.15625,2.3770000000000016,63.426,0.4572119999999913
Simple random,374,4.86,0.025130000000000763,0.13125,-0.12299999999999811,62.333125,-0.6356630000000081
Simple random,375,4.844875,0.010005000000000486,0.1475,1.5020000000000007,63.231875,0.26308699999999163
Simple random,376,4.790125000000001,-0.044744999999998925,0.11625,-1.622999999999998,63.045125000000006,0.07633699999999521
Simple random,377,4.982749999999999,0.1478799999999998,0.1475,1.5020000000000007,63.382625000000004,0.4138369999999938
Simple random,378,4.95125,0.11638000000000037,0.15125,1.877000000000001,64.392875,1.424086999999993
Simple random,379,4.7775,-0.0573699999999997,0.12375,-0.8729999999999988,62.440375,-0.5284130000000076
Simple random,380,4.800750000000001,-0.03411999999999882,0.10875,-2.372999999999999,63.044,0.07521199999998629
Simple random,381,4.827625,-0.00724499999999928,0.12375,-0.8729999999999988,62.33625,-0.6325380000000109
Simple random,382,4.8313749999999995,-0.003495000000000026,0.1275,-0.49799999999999844,62.87375,-0.0950380000000095
Simple random,383,4.93375,0.0988800000000003,0.12625,-0.6229999999999986,62.28212500000001,-0.6866630000000029
Simple random,384,4.7478750000000005,-0.08699499999999905,0.10375,-2.8729999999999993,62.741375,-0.22741300000001274
Simple random,385,4.83875,0.0038800000000005497,0.13625,0.37700000000000233,63.266125,0.29733699999999175
Simple random,386,4.9128750000000005,0.07800500000000099,0.14375,1.1270000000000002,62.949625,-0.019163000000013142
Simple random,387,4.926875000000001,0.09200500000000122,0.1175,-1.4979999999999993,64.90025,1.9314619999999891
Simple random,388,4.84425,0.009380000000000166,0.12875,-0.37299999999999833,62.544125,-0.42466300000000956
Simple random,389,4.795375,-0.039494999999999614,0.13,-0.24799999999999822,63.4805,0.5117119999999886
Simple random,390,4.734624999999999,-0.10024500000000014,0.1175,-1.4979999999999993,61.765499999999996,-1.2032880000000148
Simple random,391,4.726749999999999,-0.10812000000000044,0.115,-1.7479999999999982,62.54712500000001,-0.42166300000000234
Simple random,392,4.7775,-0.0573699999999997,0.1175,-1.4979999999999993,62.524375,-0.4444130000000115
Simple random,393,4.795750000000001,-0.03911999999999871,0.1275,-0.49799999999999844,62.08887500000001,-0.8799130000000019
Simple random,394,4.8125,-0.022369999999999557,0.12625,-0.6229999999999986,62.847625,-0.1211630000000099
Simple random,395,4.827125,-0.007744999999999891,0.1325,0.002000000000002,63.3085,0.3397119999999916
Simple random,396,4.7829999999999995,-0.05187000000000008,0.14375,1.1270000000000002,63.12537499999999,0.1565869999999805
Simple random,397,4.82525,-0.009619999999999962,0.13,-0.24799999999999822,63.55637500000001,0.5875869999999992
Simple random,398,4.9495000000000005,0.1146300000000009,0.1325,0.002000000000002,64.92587499999999,1.95708699999998
Simple random,399,4.9277500000000005,0.09288000000000096,0.14125,0.877,64.570125,1.6013369999999938
Simple random,400,4.83675,0.00188000000000077,0.14125,0.877,63.852250000000005,0.8834619999999944
Proportional stratified,1,4.83975,0.004880000000000884,0.12625,-0.6229999999999986,63.8125,0.8437119999999894
Proportional stratified,2,4.761625,-0.07324499999999912,0.12875,-0.37299999999999833,63.34450000000001,0.37571200000000005
Proportional stratified,3,4.77875,-0.05611999999999995,0.1275,-0.49799999999999844,62.4495,-0.5192880000000102
Proportional stratified,4,4.813375000000001,-0.02149499999999893,0.12875,-0.37299999999999833,61.88399999999999,-1.0847880000000174
Proportional stratified,5,4.815875,-0.01899499999999943,0.1325,0.002000000000002,62.611875,-0.3569130000000129
Proportional stratified,6,4.922625,0.08775500000000047,0.14375,1.1270000000000002,63.249500000000005,0.2807119999999941
Proportional stratified,7,4.843624999999999,0.008754999999999846,0.155,2.252000000000001,62.150375000000004,-0.8184130000000067
Proportional stratified,8,4.861,0.02613000000000021,0.1525,2.002000000000001,61.920249999999996,-1.0485380000000148
Proportional stratified,9,4.84225,0.007380000000000386,0.14375,1.1270000000000002,62.917875,-0.050913000000008424
Proportional stratified,10,4.837,0.0021300000000001873,0.13625,0.37700000000000233,63.203125,0.23433699999998936
Proportional stratified,11,4.75925,-0.0756199999999998,0.11,-2.2479999999999984,62.125125,-0.8436630000000136
Proportional stratified,12,5.035875000000001,0.2010050000000012,0.16125,2.8770000000000016,62.85375,-0.11503800000001263
Proportional stratified,13,4.95675,0.12188000000000088,0.12875,-0.37299999999999833,63.17262500000001,0.20383700000000005
Proportional stratified,14,4.80325,-0.031619999999999315,0.13875,0.6270000000000026,63.695125,0.7263369999999867
Proportional stratified,15,4.843625,0.008755000000000734,0.13,-0.24799999999999822,62.914624999999994,-0.05416300000001684
Proportional stratified,16,4.751625000000001,-0.0832449999999989,0.1225,-0.9979999999999989,63.1665,0.19771199999998856
Proportional stratified,17,4.829625,-0.0052449999999995,0.13875,0.6270000000000026,61.8405,-1.128288000000012
Proportional stratified,18,4.866375000000001,0.031505000000001004,0.15,1.7520000000000007,62.63875,-0.33003800000000894
Proportional stratified,19,4.8778749999999995,0.04300499999999996,0.1375,0.5020000000000024,63.63625,0.6674619999999862
Proportional stratified,20,4.7433749999999995,-0.0914950000000001,0.12375,-0.8729999999999988,63.09425,0.12546199999999175
Proportional stratified,21,4.863875,0.029005000000000614,0.145,1.2520000000000002,63.485499999999995,0.5167119999999841
Proportional stratified,22,4.8025,-0.032369999999999344,0.13875,0.6270000000000026,62.884375000000006,-0.08441300000000496
Proportional stratified,23,4.76575,-0.06911999999999985,0.12375,-0.8729999999999988,63.60450000000001,0.6357119999999981
Proportional stratified,24,4.89675,0.06188000000000038,0.1375,0.5020000000000024,62.690250000000006,-0.2785380000000046
Proportional stratified,25,4.783,-0.051869999999999195,0.1175,-1.4979999999999993,63.267875000000004,0.299086999999993
Proportional stratified,26,4.84525,0.0103800000000005,0.1375,0.5020000000000024,63.053999999999995,0.0852119999999843
Proportional stratified,27,4.825875,-0.008994999999999642,0.125,-0.7479999999999987,62.947875,-0.020913000000007287
Proportional stratified,28,4.93825,0.10338000000000047,0.16375,3.127000000000002,62.688625,-0.2801630000000088
Proportional stratified,29,4.816875,-0.017994999999999983,0.12375,-0.8729999999999988,63.36225,0.39346199999999243
Proportional stratified,30,4.766875,-0.0679949999999998,0.1275,-0.49799999999999844,62.725249999999996,-0.24353800000001513
Proportional stratified,31,4.750249999999999,-0.08462000000000014,0.12625,-0.6229999999999986,62.5075,-0.46128800000001036
Proportional stratified,32,4.928,0.09313000000000038,0.1525,2.002000000000001,63.4025,0.43371199999999277
Proportional stratified,33,4.75225,-0.08261999999999947,0.10375,-2.8729999999999993,62.757625000000004,-0.2111630000000062
Proportional stratified,34,4.82,-0.014869999999999273,0.135,0.2520000000000022,63.189874999999994,0.22108699999998294
Proportional stratified,35,4.895625000000001,0.060755000000001225,0.12875,-0.37299999999999833,62.725125,-0.24366300000001218
Proportional stratified,36,4.88425,0.0493800000000002,0.1525,2.002000000000001,62.586375000000004,-0.3824130000000068
Proportional stratified,37,4.8835,0.04863000000000017,0.15375,2.127000000000001,62.825874999999996,-0.14291300000001428
Proportional stratified,38,4.854125,0.019255000000000244,0.1325,0.002000000000002,63.035625,0.06683699999999249
Proportional stratified,39,4.99825,0.16338000000000008,0.1525,2.002000000000001,63.587250000000004,0.6184619999999938
Proportional stratified,40,4.87375,0.03888000000000069,0.115,-1.7479999999999982,63.469750000000005,0.5009619999999941
Proportional stratified,41,4.836125000000001,0.0012550000000013384,0.1175,-1.4979999999999993,63.235375000000005,0.26658699999999413
Proportional stratified,42,4.938750000000001,0.10388000000000108,0.15625,2.3770000000000016,63.20512500000001,0.2363369999999989
Proportional stratified,43,4.8855,0.05063000000000084,0.12875,-0.37299999999999833,62.57325000000001,-0.39553800000000194
Proportional stratified,44,4.830875,-0.003994999999999749,0.12,-1.247999999999999,62.396875,-0.5719130000000092
Proportional stratified,45,4.797124999999999,-0.03774500000000014,0.13375,0.1270000000000021,62.764875,-0.20391300000000712
Proportional stratified,46,4.805875,-0.028994999999999216,0.12875,-0.37299999999999833,63.16125,0.19246199999999192
Proportional stratified,47,4.74575,-0.08911999999999942,0.125,-0.7479999999999987,63.783125,0.8143369999999877
Proportional stratified,48,4.843750000000001,0.008880000000001331,0.1325,0.002000000000002,63.486625000000004,0.517836999999993
Proportional stratified,49,4.792125,-0.042744999999999145,0.135,0.2520000000000022,62.5745,-0.3942880000000102
Proportional stratified,50,4.88675,0.05188000000000059,0.13875,0.6270000000000026,63.666374999999995,0.6975869999999844
Proportional stratified,51,4.858375,0.02350500000000011,0.13375,0.1270000000000021,62.928374999999996,-0.04041300000001513
Proportional stratified,52,4.821875,-0.012994999999999202,0.13,-0.24799999999999822,63.085874999999994,0.11708699999998373
Proportional stratified,53,4.82,-0.014869999999999273,0.14375,1.1270000000000002,62.28212499999999,-0.6866630000000171
Proportional stratified,54,4.835625,0.0007550000000007273,0.12625,-0.6229999999999986,63.332,0.3632119999999901
Proportional stratified,55,4.833,-0.0018699999999993722,0.12375,-0.8729999999999988,62.39212499999999,-0.5766630000000177
Proportional stratified,56,4.6671249999999995,-0.16774500000000003,0.11875,-1.3729999999999993,62.950500000000005,-0.01828800000000541
Proportional stratified,57,4.799125,-0.03574499999999947,0.1225,-0.9979999999999989,62.604625,-0.364163000000012
Proportional stratified,58,4.9182500000000005,0.0833800000000009,0.14,0.7520000000000027,62.9325,-0.0362880000000132
Proportional stratified,59,4.887375,0.052505000000000024,0.1425,1.0020000000000002,62.993500000000004,0.02471199999999385
Proportional stratified,60,4.778375,-0.05649499999999996,0.12125,-1.1229999999999989,63.034,0.06521199999998828
Proportional stratified,61,4.829249999999999,-0.0056200000000004025,0.12375,-0.8729999999999988,62.812374999999996,-0.1564130000000148
Proportional stratified,62,4.89375,0.058880000000000265,0.13125,-0.12299999999999811,63.023374999999994,0.05458699999998373
Proportional stratified,63,4.891875,0.057005000000000194,0.1475,1.5020000000000007,63.539750000000005,0.5709619999999944
Proportional stratified,64,4.902,0.06713000000000058,0.15125,1.877000000000001,63.53625,0.5674619999999919
Proportional stratified,65,4.923375,0.0885050000000005,0.155,2.252000000000001,62.51,-0.45878800000001263
Proportional stratified,66,4.7703750000000005,-0.06449499999999908,0.11625,-1.622999999999998,63.301375,0.33258699999998953
Proportional stratified,67,4.749375,-0.08549499999999988,0.1225,-0.9979999999999989,62.8775,-0.09128800000001291
Proportional stratified,68,4.7925,-0.04236999999999913,0.11,-2.2479999999999984,63.059375,0.0905869999999922
Proportional stratified,69,4.850874999999999,0.016004999999999825,0.1425,1.0020000000000002,63.393,0.42421199999999004
Proportional stratified,70,4.881875000000001,0.047005000000001296,0.13,-0.24799999999999822,63.48725,0.5184619999999924
Proportional stratified,71,4.753875,-0.0809949999999997,0.1175,-1.4979999999999993,63.456125,0.4873369999999895
Proportional stratified,72,4.879125,0.0442550000000006,0.1225,-0.9979999999999989,62.394,-0.5747880000000123
Proportional stratified,73,4.86225,0.027380000000000848,0.1425,1.0020000000000002,61.9335,-1.0352880000000084
Proportional stratified,74,4.820499999999999,-0.014370000000000438,0.13875,0.6270000000000026,62.93137500000001,-0.03741300000000081
Proportional stratified,75,4.776875,-0.05799499999999913,0.13,-0.24799999999999822,63.589875,0.6210869999999886
Proportional stratified,76,4.837,0.0021300000000001873,0.13625,0.37700000000000233,62.582375,-0.38641300000001166
Proportional stratified,77,4.806125,-0.0287449999999998,0.12375,-0.8729999999999988,63.257875000000006,0.289086999999995
Proportional stratified,78,4.927875,0.09300500000000067,0.13875,0.6270000000000026,63.21087500000001,0.24208699999999794
Proportional stratified,79,4.794,-0.04086999999999996,0.1275,-0.49799999999999844,62.062375,-0.9064130000000077
Proportional stratified,80,4.842125,0.007255000000000678,0.135,0.2520000000000022,63.222875,0.2540869999999913
Proportional stratified,81,4.767875,-0.06699499999999947,0.13,-0.24799999999999822,62.531875,-0.4369130000000112
Proportional stratified,82,4.93975,0.10488000000000053,0.15,1.7520000000000007,62.461999999999996,-0.5067880000000144
Proportional stratified,83,4.880625,0.045755000000000656,0.13625,0.37700000000000233,63.247749999999996,0.2789619999999857
Proportional stratified,84,4.874625,0.03975500000000043,0.1275,-0.49799999999999844,62.9925,0.023711999999989075
Proportional stratified,85,4.88625,0.05138000000000087,0.13875,0.6270000000000026,62.69825,-0.27053800000000905
Proportional stratified,86,4.8885000000000005,0.053630000000000955,0.14125,0.877,62.609875,-0.35891300000000825
Proportional stratified,87,4.867125000000001,0.03225500000000103,0.13875,0.6270000000000026,63.187749999999994,0.21896199999998345
Proportional stratified,88,4.770125,-0.06474499999999939,0.12375,-0.8729999999999988,62.376875,-0.5919130000000123
Proportional stratified,89,4.81775,-0.017119999999999358,0.14,0.7520000000000027,62.717125,-0.25166300000000774
Proportional stratified,90,4.80025,-0.03461999999999943,0.1275,-0.49799999999999844,62.90375,-0.06503800000000837
Proportional stratified,91,4.780625000000001,-0.05424499999999899,0.1575,2.5020000000000016,62.891625000000005,-0.07716300000000587
Proportional stratified,92,4.858125,0.023255000000000692,0.14375,1.1270000000000002,62.86875,-0.10003800000001206
Proportional stratified,93,4.9316249999999995,0.09675499999999992,0.15375,2.127000000000001,62.996625,0.027836999999991008
Proportional stratified,94,4.795125,-0.03974499999999992,0.12125,-1.1229999999999989,63.288125,0.3193369999999902
Proportional stratified,95,4.846375,0.011505000000000543,0.135,0.2520000000000022,63.17725,0.20846199999999016
Proportional stratified,96,4.809625,-0.025244999999999962,0.12875,-0.37299999999999833,62.718125,-0.25066300000001007
Proportional stratified,97,4.80875,-0.0261199999999997,0.11875,-1.3729999999999993,62.58237499999999,-0.38641300000001877
Proportional stratified,98,4.9225,0.08763000000000076,0.12875,-0.37299999999999833,63.278875000000006,0.3100869999999958
Proportional stratified,99,4.892125,0.0572550000000005,0.13375,0.1270000000000021,63.037625,0.06883699999998782
Proportional stratified,100,4.883375,0.048505000000000464,0.13875,0.6270000000000026,63.256875,0.2880869999999902
Proportional stratified,101,4.9022499999999996,0.06738,0.15,1.7520000000000007,63.379,0.41021199999998714
Proportional stratified,102,4.826249999999999,-0.008620000000000516,0.12625,-0.6229999999999986,63.21787500000001,0.24908699999999584
Proportional stratified,103,4.80675,-0.02811999999999948,0.13,-0.24799999999999822,62.941,-0.02778800000000814
Proportional stratified,104,4.8325,-0.0023699999999999832,0.14125,0.877,62.345749999999995,-0.6230380000000153
Proportional stratified,105,4.90425,0.06938000000000066,0.14375,1.1270000000000002,62.557875,-0.41091300000000786
Proportional stratified,106,4.841375,0.006505000000000649,0.1125,-1.9979999999999984,63.02625,0.0574619999999868
Proportional stratified,107,4.846375,0.011505000000000543,0.13125,-0.12299999999999811,62.92674999999999,-0.04203800000001934
Proportional stratified,108,4.82725,-0.007619999999999294,0.12875,-0.37299999999999833,62.788125,-0.1806630000000098
Proportional stratified,109,4.832375,-0.002494999999999692,0.12,-1.247999999999999,63.194500000000005,0.22571199999999436
Proportional stratified,110,4.824375,-0.010494999999999699,0.125,-0.7479999999999987,62.10475,-0.8640380000000079
Proportional stratified,111,4.836875,0.0020050000000004786,0.13375,0.1270000000000021,63.35425,0.38546199999998976
Proportional stratified,112,4.768624999999999,-0.06624500000000033,0.12,-1.247999999999999,63.031375000000004,0.06258699999999351
Proportional stratified,113,4.883375,0.048505000000000464,0.14625,1.3770000000000004,62.64149999999999,-0.3272880000000171
Proportional stratified,114,4.74825,-0.08661999999999992,0.1175,-1.4979999999999993,62.48350000000001,-0.48528800000000416
Proportional stratified,115,4.89025,0.05538000000000043,0.14375,1.1270000000000002,63.474875000000004,0.5060869999999937
Proportional stratified,116,4.824625,-0.010244999999999393,0.13125,-0.12299999999999811,62.846374999999995,-0.12241300000001587
Proportional stratified,117,4.82375,-0.01111999999999913,0.13125,-0.12299999999999811,63.59349999999999,0.6247119999999811
Proportional stratified,118,4.742875000000001,-0.09199499999999894,0.1275,-0.49799999999999844,63.490375,0.5215869999999896
Proportional stratified,119,4.79425,-0.040619999999999656,0.14125,0.877,62.941875,-0.026913000000007514
Proportional stratified,120,4.833375,-0.001494999999999358,0.1375,0.5020000000000024,63.173625,0.2048369999999906
Proportional stratified,121,4.70925,-0.12561999999999962,0.12625,-0.6229999999999986,63.75075000000001,0.781962
Proportional stratified,122,4.7915,-0.043369999999999465,0.12625,-0.6229999999999986,62.529624999999996,-0.43916300000001485
Proportional stratified,123,4.830625,-0.004244999999999166,0.1225,-0.9979999999999989,63.359375,0.39058699999998936
Proportional stratified,124,4.930499999999999,0.09562999999999988,0.14625,1.3770000000000004,63.48575000000001,0.5169619999999995
Proportional stratified,125,4.8759999999999994,0.04112999999999989,0.13625,0.37700000000000233,62.81174999999999,-0.15703800000002133
Proportional stratified,126,4.781125,-0.053744999999999266,0.13625,0.37700000000000233,62.698125,-0.2706630000000132
